spinepose_angle,surface_curvature,angle_diff,trunk_lean,confidence,curvature_variance,spinepose_angle_smoothed,video_label
7.5976757159428185,46.83608886109692,-39.2384131451541,-8.696762263720052,1.0,0.7697234310572615,7.5976757159428185,Severe Kyphosis
7.613358635413125,46.16040281764078,-38.54704418222765,-7.143839466552804,1.0,0.914644086373781,7.613358635413125,Severe Kyphosis
7.298152631615114,45.663479962481404,-38.36532733086629,-7.9325247015917215,1.0,0.8468186065987645,7.298152631615114,Severe Kyphosis
6.69233148328896,45.52490225554955,-38.83257077226059,-11.173235572366838,1.0,0.6373243653759972,6.69233148328896,Severe Kyphosis
7.589487830357843,45.65647855677755,-38.066990726419704,-10.95923157233347,1.0,0.29417760578645996,7.589487830357843,Severe Kyphosis
8.967526420808456,46.01183846123824,-37.04431204042979,-10.518161010102537,1.0,0.07240553072151547,8.967526420808456,Severe Kyphosis
12.299435191529323,46.7088198862137,-34.40938469468438,-8.699453721920879,1.0,0.23044540950494413,12.299435191529323,Severe Kyphosis
13.927105570267639,48.82350642971813,-34.896400859450495,-7.74995237885522,1.0,1.8331898588916915,13.927105570267639,Severe Kyphosis
14.1687719113682,49.13753156305841,-34.968759651690206,-7.376819957452589,1.0,2.6005933562626873,14.1687719113682,Severe Kyphosis
12.94712601100173,48.87262073013229,-35.92549471913056,-9.040878608365219,1.0,2.0784533927732647,12.94712601100173,Severe Kyphosis
10.182560886947334,47.740718588350575,-37.55815770140324,-11.913053213192823,1.0,1.034665440635582,10.182560886947334,Severe Kyphosis
7.617992687094325,46.23082025752764,-38.61282757043332,-11.747147894990247,1.0,1.4502907555110345,7.617992687094325,Severe Kyphosis
5.618279915587237,43.063207201514956,-37.44492728592772,-10.928813175999078,1.0,6.178496362839247,5.618279915587237,Severe Kyphosis
5.345676574315152,39.25903838035146,-33.91336180603631,-12.918669934646866,1.0,15.18197918338721,5.345676574315152,Severe Kyphosis
2.2692171631894245,34.8210417666334,-32.551824603443976,-14.47672007657886,1.0,27.696960985891785,2.2692171631894245,Severe Kyphosis
6.136345094472674,29.166630869104306,-23.030285774631633,-16.885587179717536,1.0,45.45269054318615,6.136345094472674,Severe Kyphosis
23.735441613973688,25.595453962607525,-1.8600123486338376,-18.484248095677135,1.0,50.93627041681928,23.735441613973688,Severe Kyphosis
40.46902971809643,21.852348327141385,18.616681390955044,-17.679004529602953,1.0,48.838630846030185,40.46902971809643,Severe Kyphosis
51.42284292842423,20.145787645492497,31.277055282931734,-32.883802599689865,1.0,34.74418120839527,51.42284292842423,Severe Kyphosis
62.1455568267352,19.943420496350864,42.202136330384334,-11.445008652214568,1.0,15.74738740011998,62.1455568267352,Severe Kyphosis
72.63717141302936,17.546838744536675,55.09033266849269,-25.03074292275457,1.0,8.903412576677937,72.63717141302936,Severe Kyphosis
82.89768668730672,15.350043189466778,67.54764349783994,-15.265116960252529,1.0,6.441851116012848,82.89768668730672,Severe Kyphosis
